trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
920,False,"{'a': 0.995, 'e': 0.00998645168764535}",25,3,13.796488948697357,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
921,False,"{'a': 0.995, 'e': 0.009936519429207124}",20,1,31.42562823620117,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.995, 'e': 0.009886836832061088}",30,18,21.18830813652619,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.995, 'e': 0.009837402647900784}",25,11,26.89183451812077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.995, 'e': 0.00978821563466128}",30,17,25.217888749341505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.995, 'e': 0.009739274556487973}",25,20,9.513407618742324,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.995, 'e': 0.009690578183705532}",25,11,27.022890347376986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.995, 'e': 0.009642125292787004}",25,14,21.993154573638837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.995, 'e': 0.00959391466632307}",30,24,12.566393813726716,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.995, 'e': 0.009545945092991455}",20,6,24.403870457875918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.995, 'e': 0.009498215367526498}",30,18,21.013251361398616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.995, 'e': 0.009450724290688864}",25,11,24.020555166187986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.995, 'e': 0.00940347066923542}",20,13,11.45745137739377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.995, 'e': 0.009356453315889243}",30,18,23.100667571267174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.995, 'e': 0.009309671049309796}",20,12,14.721197512756387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.995, 'e': 0.009263122694063248}",25,11,25.213484853374585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.995, 'e': 0.009216807080592932}",25,12,27.053608251485265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.995, 'e': 0.009170723045189967}",20,10,16.912457509769858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.995, 'e': 0.009124869429964017}",25,14,20.19580500307341,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.995, 'e': 0.009079245082814196}",25,10,31.313626833272643,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.995, 'e': 0.009033848857400125}",20,16,9.350551162257071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.995, 'e': 0.008988679613113126}",30,17,26.407072063556004,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.995, 'e': 0.008943736215047559}",20,12,16.190426944455318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.995, 'e': 0.008899017533972322}",30,16,26.147959359394946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.995, 'e': 0.00885452244630246}",25,15,18.086562837295197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.995, 'e': 0.008810249834070947}",20,16,8.545821462339399,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.995, 'e': 0.008766198584900593}",30,20,7.754855098056365,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.995, 'e': 0.00872236759197609}",20,13,14.104954208055561,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.995, 'e': 0.008678755754016209}",25,13,21.34012047930701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.995, 'e': 0.008635361975246128}",25,12,20.40707573447493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.995, 'e': 0.008592185165369897}",20,14,13.944729782323467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.995, 'e': 0.008549224239543048}",35,23,21.938235527069597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.995, 'e': 0.008506478118345333}",20,4,23.413634913292498,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.995, 'e': 0.008463945727753606}",20,3,31.75414174760879,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.995, 'e': 0.008421625999114838}",30,4,47.08713187093045,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.995, 'e': 0.008379517869119264}",25,3,34.68838507540241,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.995, 'e': 0.008337620279773668}",25,17,12.389358061076182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.995, 'e': 0.008295932178374798}",30,22,15.003447606390576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.995, 'e': 0.008254452517482925}",25,10,27.103115784594248,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.995, 'e': 0.00821318025489551}",25,11,22.62327764011254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.995, 'e': 0.008172114353621033}",25,0,43.60316224845104,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.995, 'e': 0.008131253781852928}",20,6,20.929666837405794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.995, 'e': 0.008090597512943663}",20,10,21.095053935629856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.995, 'e': 0.008050144525378944}",35,12,39.491672337642164,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.995, 'e': 0.00800989380275205}",25,18,12.238199586095437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.995, 'e': 0.007969844333738289}",20,7,24.281914250281588,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.995, 'e': 0.007929995112069599}",25,11,21.17682055685636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.995, 'e': 0.00789034513650925}",25,9,33.58765719350267,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.995, 'e': 0.007850893410826704}",30,13,29.950352849833852,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.995, 'e': 0.00781163894377257}",25,15,23.45988672479849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.995, 'e': 0.007772580749053707}",25,18,12.409491116173607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.995, 'e': 0.007733717845308439}",30,17,23.363555544050605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.995, 'e': 0.007695049256081897}",20,13,12.105124986519353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.995, 'e': 0.007656574009801487}",25,12,23.96373727026604,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.995, 'e': 0.00761829113975248}",30,13,26.648128296631235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.995, 'e': 0.0075801996840537175}",20,0,30.704790438882004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
976,False,"{'a': 0.995, 'e': 0.007542298685633449}",25,9,30.198988752219854,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.995, 'e': 0.007504587192205281}",25,16,18.01713590848832,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.995, 'e': 0.007467064256244255}",20,14,11.228618203879503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.995, 'e': 0.007429728934963033}",20,10,19.757605194566768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.995, 'e': 0.007392580290288218}",20,8,20.011282157080252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.995, 'e': 0.007355617388836777}",20,10,17.3040484557425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.995, 'e': 0.007318839301892593}",30,10,33.97824710190699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.995, 'e': 0.00728224510538313}",20,16,7.388699018186535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.995, 'e': 0.007245833879856214}",20,13,14.210106009311886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.995, 'e': 0.007209604710456933}",20,8,24.405078884252603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.995, 'e': 0.007173556686904649}",25,9,28.61303798739716,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.995, 'e': 0.007137688903470126}",25,8,31.999926527743558,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.995, 'e': 0.007102000458952775}",25,0,41.372911736891304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
989,False,"{'a': 0.995, 'e': 0.007066490456658011}",30,8,34.411189292450196,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.995, 'e': 0.007031158004374721}",25,13,22.832249248303807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.995, 'e': 0.006996002214352847}",20,9,20.68109027350468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.995, 'e': 0.006961022203281083}",30,15,25.18132194835954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.995, 'e': 0.006926217092264678}",35,17,36.37729868428689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.995, 'e': 0.006891586006803354}",25,11,27.944373385550175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.995, 'e': 0.006857128076769337}",25,15,20.503119202270476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.995, 'e': 0.00682284243638549}",25,8,32.8622718647198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.995, 'e': 0.006788728224203563}",20,8,20.75595821844959,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.995, 'e': 0.006754784583082545}",20,14,13.384689961180396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.995, 'e': 0.006721010660167132}",20,6,26.76307883076382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.995, 'e': 0.006687405606866296}",25,16,15.475456953531884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.995, 'e': 0.006653968578831965}",35,25,19.73482374382521,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.995, 'e': 0.006620698735937805}",20,9,23.787800463520426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.995, 'e': 0.006587595242258116}",25,19,9.17795214769532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.995, 'e': 0.006554657266046825}",30,20,-25.847470196219614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1005,False,"{'a': 0.995, 'e': 0.006521883979716592}",20,5,27.102965544961933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.995, 'e': 0.0064892745598180085}",30,17,23.907433977478224,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.995, 'e': 0.006456828187018918}",20,13,15.424076344471047,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.995, 'e': 0.006424544046083824}",30,20,17.07690202128792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.995, 'e': 0.006392421325853405}",20,15,10.446313038431285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.995, 'e': 0.006360459219224138}",20,13,13.136316080680256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.995, 'e': 0.006328656923128017}",20,8,22.381843937834297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.995, 'e': 0.006297013638512376}",25,9,30.76227410808625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.995, 'e': 0.006265528570319815}",30,17,24.03266790496195,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.995, 'e': 0.006234200927468216}",20,8,20.245235134097776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.995, 'e': 0.006203029922830875}",25,15,18.618627465210896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.995, 'e': 0.006172014773216721}",25,13,19.867348334666353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.995, 'e': 0.006141154699350637}",30,15,26.861101794973674,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.995, 'e': 0.006110448925853883}",25,6,37.311360990329895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.995, 'e': 0.0060798966812246145}",25,3,41.19123531580788,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.995, 'e': 0.006049497197818491}",20,12,17.02014240755112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.995, 'e': 0.006019249711829398}",30,13,26.93092391338235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.995, 'e': 0.005989153463270252}",25,7,32.11255166854702,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.995, 'e': 0.0059592076959539}",20,9,22.819235238509666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.995, 'e': 0.005929411657474131}",25,8,32.488293765245835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.995, 'e': 0.00589976459918676}",25,14,22.90247087480728,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.995, 'e': 0.005870265776190826}",25,20,9.751764983698388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.995, 'e': 0.005840914447309872}",25,20,8.59210851265874,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.995, 'e': 0.005811709875073323}",30,16,27.604712417122848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.995, 'e': 0.005782651325697956}",20,10,22.091078516120024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.995, 'e': 0.005753738069069466}",20,13,12.395206703377044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.995, 'e': 0.005724969378724119}",20,8,23.31906839995161,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.995, 'e': 0.005696344531830498}",20,14,11.477836734300569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.995, 'e': 0.0056678628091713455}",25,16,16.874681796494258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.995, 'e': 0.005639523495125489}",25,18,11.318075408005967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.995, 'e': 0.005611325877649861}",25,12,20.285732120324678,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.995, 'e': 0.005583269248261612}",20,9,-0.5650667068547846,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1037,False,"{'a': 0.995, 'e': 0.005555352902020304}",25,12,25.654646311333472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.995, 'e': 0.005527576137510202}",20,12,14.84950139393591,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.995, 'e': 0.005499938256822651}",25,6,31.61134959614281,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.995, 'e': 0.005472438565538538}",30,15,28.93751486913288,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.995, 'e': 0.005445076372710846}",25,20,10.44756094357766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.995, 'e': 0.0054178509908472915}",20,16,9.739140894016053,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.995, 'e': 0.005390761735893055}",25,10,23.98521129178798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.995, 'e': 0.00536380792721359}",20,3,19.48246200232481,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1045,False,"{'a': 0.995, 'e': 0.005336988887577521}",30,16,30.33357600165164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.995, 'e': 0.005310303943139634}",20,11,13.787732638069325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.995, 'e': 0.005283752423423936}",20,9,19.96004981957348,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.995, 'e': 0.005257333661306816}",25,15,19.834551303825435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.995, 'e': 0.0052310469930002814}",25,16,6.0189782683326225,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.995, 'e': 0.00520489175803528}",25,15,19.682034156335348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.995, 'e': 0.005178867299245104}",20,12,14.957442972505602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.995, 'e': 0.0051529729627488785}",25,0,40.762156217033265,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.995, 'e': 0.005127208097935134}",30,15,34.06666986109456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.995, 'e': 0.0051015720574454585}",20,10,17.11052715546508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.995, 'e': 0.005076064197158231}",30,13,28.918659888480835,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.995, 'e': 0.0050506838761724395}",20,13,13.90654882786485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.995, 'e': 0.005025430456791578}",20,3,30.318693168333976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.995, 'e': 0.00500030330450762}",20,8,18.714277614299462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.995, 'e': 0.004975301787985081}",35,23,20.644243079478134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.995, 'e': 0.004950425279045156}",20,14,10.024292180866311,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.995, 'e': 0.00492567315264993}",25,12,25.47249080668678,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.995, 'e': 0.004901044786886681}",30,13,31.25730712235589,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.995, 'e': 0.004876539562952247}",20,16,8.17148584419987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.995, 'e': 0.004852156865137486}",20,13,13.338377319042031,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.995, 'e': 0.004827896080811798}",25,11,30.957859146666678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.995, 'e': 0.004803756600407739}",25,11,24.58369416516536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.995, 'e': 0.0047797378174057005}",25,9,27.945389707382812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.995, 'e': 0.004755839128318672}",35,26,19.730310128740204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.995, 'e': 0.004732059932677079}",25,8,26.35287659502079,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.995, 'e': 0.004708399633013694}",20,10,20.21440863391475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.995, 'e': 0.004684857634848625}",30,16,26.823607437166633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.995, 'e': 0.0046614333466743815}",20,11,19.103347165651467,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.995, 'e': 0.00463812617994101}",25,17,15.630055968005873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.995, 'e': 0.004614935549041305}",25,3,37.33155892843599,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.995, 'e': 0.004591860871296098}",25,17,15.379049855267978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.995, 'e': 0.004568901566939618}",35,24,18.48293090263766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.995, 'e': 0.00454605705910492}",20,14,9.729940239893649,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.995, 'e': 0.004523326773809395}",20,7,24.812468370557784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.995, 'e': 0.004500710139940348}",30,20,24.26829361469344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.995, 'e': 0.004478206589240646}",20,11,16.340046924288952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.995, 'e': 0.004455815556294443}",20,16,8.071277908200813,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.995, 'e': 0.004433536478512971}",20,8,4.545609421936887,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1083,False,"{'a': 0.995, 'e': 0.004411368796120406}",25,3,37.78295094915805,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.995, 'e': 0.0043893119521398035}",20,15,8.208817389739389,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.995, 'e': 0.004367365392379105}",30,13,33.30728897680235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.995, 'e': 0.004345528565417209}",30,18,21.948233865351614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.995, 'e': 0.004323800922590123}",20,0,33.005459273622066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.995, 'e': 0.004302181917977173}",30,21,18.923813190679297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.995, 'e': 0.004280671008387286}",20,12,14.793363193096544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.995, 'e': 0.004259267653345351}",20,15,8.118438838400266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.995, 'e': 0.004237971315078624}",20,14,9.386113509925952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.995, 'e': 0.00421678145850323}",25,11,24.434563233575325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.995, 'e': 0.004195697551210714}",20,14,13.610345555449427,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.995, 'e': 0.00417471906345466}",20,12,4.01957699699739,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.995, 'e': 0.004153845468137387}",20,3,32.248751638528375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.995, 'e': 0.004133076240796701}",25,12,25.864018979830753,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.995, 'e': 0.004112410859592717}",25,4,39.011399656373726,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.995, 'e': 0.004091848805294753}",20,16,7.888888428404714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.995, 'e': 0.004071389561268279}",20,12,14.706020019573128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.995, 'e': 0.004051032613461938}",20,14,11.094186436133652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.995, 'e': 0.004030777450394628}",25,1,44.39321389269623,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.995, 'e': 0.004010623563142655}",30,13,29.019164024218583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.995, 'e': 0.003990570445326942}",20,13,16.131825092318188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
